20545:108507,54648,63838,3312,15979,4713,71157,101314,52989,22282
20546:108839,8236,71964,104755,92965,64797,79734,77411,113734,68407
20547:29095,50818,61781,61035,49449,77683,6412,67263,51293,70332
20549:95457,3396,61292,113179,89750,22843,9391,8367,77561,110592
20550:53922,95862,33299,103839,57659,37555,53426,101550,72738,2354
20553:10854,86030,104132,107933,43362,13132,30647,61282,42004,36835
20555:58826,95139,38916,74064,64285,50358,17129,108900,120028,112668
20556:49292,93505,31639,17123,86268,82433,76955,39559,104511,66710
20572:89970,88866,69078,88289,3209,46391,53906,109228,70873,35111
20582:114335,35197,115078,88015,44972,61510,106931,51204,105963,39585
20607:88315,114235,112215,53214,36818,111539,39449,58262,27527,37261
20624:45316,42028,52584,15831,75876,83106,24192,84113,119627,28569
20628:75010,59991,50588,24452,51203,103350,28843,112672,84008,80595
20655:32628,38097,90374,95774,58915,43665,90175,51155,114735,24820
20684:104667,27000,45992,34748,57277,106327,7190,10798,59640,62947
20685:54423,117287,77217,56053,1733,63782,112159,53333,72908,105776
20697:67386,21221,79772,93884,104386,12444,96728,112988,34011,110941
20720:8918,20306,45562,103593,12174,120576,116927,80456,109175,47311
20721:10796,17421,11681,48578,18620,92061,55844,12218,114279,48580
20735:62224,89912,25869,64200,19231,68960,108578,20092,35205,15943
20736:25180,109103,113412,86211,64526,37426,23849,88520,44779,46100
20752:9869,46951,112539,107679,97903,44331,71086,78418,100045,85865
20756:116405,39657,13904,14351,17197,56275,46828,59576,59155,77125
20761:20844,108227,4085,27052,72165,76223,30203,40395,98999,58731
20766:109504,50011,94321,41591,116832,25031,21476,31546,36482,6688
20790:66838,1086,7062,87157,40192,118798,78014,25492,1666,7804
20807:8717,111104,5974,92091,12099,64782,27717,30246,105148,96024
20809:30466,34024,38679,26835,26734,28348,50293,111567,94736,35075
20810:81238,17258,62839,74786,74399,93770,101513,75605,33829,37291
20812:113147,118423,25090,95277,105496,102630,13038,57496,82858,37469
20846:62315,58111,77510,101595,82919,56819,21385,18747,71338,50181
20857:75832,15064,71265,115380,80731,78893,11681,1202,12302,73221
20858:99600,106595,113794,80246,50836,10928,112590,49914,104959,76151
20872:97068,50251,100990,33281,74034,107357,108232,107581,65119,102611
20892:109705,69319,84397,50388,59461,110852,50231,8627,105348,92186
20906:44436,55626,69012,101348,81899,51628,42599,115956,46972,79287
20908:101445,63962,1732,10414,27353,63365,24734,104930,76011,22201
20911:77158,66453,58801,50077,110913,32775,98062,35893,84602,3458
20912:109332,41685,110162,68055,63856,34992,106450,21417,44013,35088
20918:3072,15144,120294,35915,14797,22941,62693,91843,45432,49512
20926:92142,118898,70338,92023,63382,31734,4803,61284,88460,92930
20932:115895,82114,28019,106519,17366,56373,100354,91741,80523,30008
20950:37733,29020,67350,96912,40270,20359,68419,66326,56835,109191
20954:48618,117824,808,41535,22965,61953,72268,94839,63194,57417
20973:72585,90331,113531,16323,3769,111403,36616,70605,88309,29489
20985:43181,24055,43407,107420,120033,104935,72184,16040,24373,77122
20990:24077,37689,87586,40297,67484,71615,90611,103072,103595,51687
21028:71156,84967,113650,21010,9042,57156,61799,107364,54541,64936
21029:10194,90241,82753,60507,30502,29154,34639,51768,41702,41988
21030:54574,1088,84868,98269,101492,113698,91546,17355,29186,57105
21032:64582,22516,9988,31342,115118,102269,45936,18770,91876,60890
21033:31567,79746,90981,10816,59638,11784,85919,61105,4714,90128
21037:105325,1775,114640,91736,13536,31710,63083,79769,2880,28338
21080:24651,25181,2244,2788,26353,82763,9808,8665,16115,29691
21082:41867,93694,113254,65346,105013,38283,57978,78486,109955,110465
21084:94280,98801,51644,92016,116621,36815,45187,63604,50325,11141
21120:86170,1971,110329,33851,4492,30624,81127,8960,80556,110797
21139:42745,26998,13762,30866,98950,72019,13722,55389,34979,118281
21140:105059,65729,105858,93591,61027,65091,31050,95932,27170,5201
21148:40973,7549,7018,90109,7115,95651,21261,14005,116611,27383
21149:101268,16215,10016,111297,37353,72598,108741,7740,53489,48
21151:85366,34061,92495,78175,696,72754,56075,118928,65289,12791
21160:95289,22837,63106,74308,66576,117134,79233,66975,50951,79759
21164:17346,11662,86281,13922,68578,38588,107169,81262,84734,58358
21196:109103,10638,27081,91933,115836,94841,40216,97523,1078,115705
21207:8518,79569,53339,107071,87358,92403,10750,76851,106992,32587
21220:113381,42348,88130,19777,84628,65860,87323,13185,32460,52387
21246:3423,46208,22509,60342,43922,63475,38288,113296,30973,83166
21256:80706,97854,73539,23221,36442,72273,44552,91407,90520,56398
21259:9233,33783,36431,55152,90019,73561,14353,81236,85322,67990
21266:85207,12544,54828,55614,4425,74860,105791,55922,33262,119203
21272:88668,75213,112195,10435,82245,73559,10642,63502,15875,22196
21288:116499,94178,19728,66100,67001,59784,62480,64664,68502,111606
21317:13424,81931,116053,68380,32645,59317,20396,60771,36464,28208
21318:95662,17188,11558,85890,14806,117006,3889,14035,19708,57748
21354:2022,68565,93339,36884,108277,97492,83355,69165,75236,69056
21384:105032,55785,113310,73393,25469,93560,117519,3374,107495,49251
21401:110785,120091,21438,7005,66939,10025,33177,49728,33744,53922
21423:100113,29787,67119,23470,120259,113716,50219,53488,7905,75087
21447:111343,35019,86028,51618,5498,57546,37581,107303,39391,120197
21448:106128,111911,10712,94779,111585,86276,23643,11830,35621,89693
21469:77543,5893,59892,119891,822,13183,72043,120639,61066,65236
21476:97590,14335,110907,103374,15817,81722,49941,28812,106889,115436
21505:7740,35572,75801,4909,69569,48374,947,40896,65245,19051
21514:76322,85810,86066,60697,25703,90077,97849,26667,41238,64107
21518:32460,27264,65961,12065,111333,17174,116754,67084,80341,18647
21531:88687,112318,59834,74737,83257,75185,95550,113061,35252,76900
21542:26748,40200,49310,84022,97501,26911,117546,29974,73240,37275
21543:90146,96888,35664,119816,43815,47357,18435,21520,80772,33760
21551:106222,54072,9493,50696,49587,109613,53761,75479,50853,114914
21570:107867,87998,50255,50148,56812,22150,106674,64029,38121,118039
21585:75008,81047,65453,12779,115354,114104,84792,117679,11886,14774
21599:103858,81817,29711,102122,61617,111486,97661,74191,66084,32902
21604:24428,45494,72689,34447,37917,103043,82615,90338,102372,56145
21608:8659,119057,73097,2192,61953,119900,55710,44857,26904,71000
21617:5619,6115,895,60933,2530,109649,62728,20382,104222,22922
21631:43759,80948,87222,19094,75356,70366,52848,67378,86472,201
21633:58176,117955,12623,116375,74936,46915,96915,57967,47803,93376
21637:40914,24327,67259,104204,11578,17126,111768,78633,79519,68459
21670:115094,87754,115086,86135,84981,32083,98321,106311,97497,33014
21689:67400,3627,114609,97364,51492,56205,33530,31327,57029,3898
21712:56371,108049,9244,78882,75614,40781,94257,80303,37933,12892
21713:115569,111068,23148,112319,49498,120500,21672,65723,530,98725
21714:47551,1863,94753,51394,15074,87340,23903,115638,59997,30814
21722:1849,88541,97603,119428,87529,105866,20625,43723,69653,48704
21723:38867,68798,22605,67062,114072,6708,14929,9032,93956,27713
21732:65783,27937,2705,78150,110912,115245,3224,109766,51002,35665
21737:119363,104345,100588,43531,63834,116804,63339,63261,94772,17145
21745:15319,44695,84887,27035,21005,32098,35071,71431,112435,43979
21763:59118,81882,3121,26411,52392,114798,6140,65845,42879,80884
21774:49821,40770,112546,112707,25032,80359,97170,28853,105382,90773
21787:2901,66453,108326,19335,85726,62318,91024,7109,59560,96152
21794:117607,22595,46888,71489,47145,94753,16035,60408,44824,4378
21796:24452,49964,30075,33871,212,83419,51,48670,94823,85063
21834:14531,29146,75823,74777,24129,79073,24314,47314,13686,13756
21838:8368,87499,44527,33345,64706,61826,108961,45601,95899,87098
21853:120841,119752,456,90482,98057,100154,37899,71411,87353,60967
21868:36345,37784,29818,63267,16153,59500,117940,119394,73292,13130
21869:69565,75750,95567,40991,111790,18343,97534,93663,84546,99511
21908:12805,64987,50594,5416,64936,73788,63357,16910,72193,97196
21912:4885,82037,89953,30796,118775,58820,107871,86738,2486,101023
21931:10107,112125,20779,5646,109781,57770,66930,41456,5712,56986
21932:10501,39105,41562,79861,1659,119339,23515,101768,90478,35876
21933:73603,11954,68470,62344,4220,101278,70797,81750,90765,42010
21934:34640,63938,5444,82132,34059,63788,119229,74639,52639,114447
21941:63372,55105,15281,97315,34088,4417,56396,73496,97362,55443
21943:10006,108801,19700,6038,90679,104119,91477,2067,7606,6021
21944:24169,68930,25181,84224,11702,105830,63100,9718,47885,34106
21945:90191,85964,32916,34460,119629,4334,75875,77696,77140,46019
21947:18876,29384,66312,81774,59752,70632,51206,28267,30720,53939
21960:49494,37540,13559,84756,77389,83872,70701,38770,53826,13780
21967:49265,43053,28422,100812,86993,12602,45144,80541,50550,85531
21968:70633,18071,1807,105572,80062,33002,58452,97744,21899,95126
21979:84427,26507,11630,10285,11488,21403,4868,66537,113150,15913
21993:58499,79670,91326,26482,95024,2101,115685,28783,107973,43646
21996:12114,116284,86009,23747,66366,27474,15021,44348,14209,118600
22003:42725,74291,46190,56261,96661,117788,40685,4763,120485,46481
22012:28421,50015,70183,54812,32970,120476,76501,69700,37491,82419
22016:42066,112588,83951,67777,6868,106189,21855,93595,17516,85623
22017:38230,9957,20382,10800,88080,76099,47174,101196,32045,73893
22029:33271,91074,107252,50437,66470,58505,19944,78099,66357,96043
22030:9176,103426,78839,108565,113306,71903,11181,4734,94289,15362
22036:103998,43165,10987,46061,33790,105832,59002,112137,99215,93044
22037:22896,117533,114193,24518,2161,36399,115190,11854,28127,42571
22060:42343,101497,8883,88330,37818,91482,98552,63640,98018,116639
22080:47803,4296,119789,77911,66329,80772,90145,56967,71510,63269
22085:114779,47788,30259,119286,102783,69948,62268,85594,44629,113510
22102:85974,111516,88413,101609,98070,105300,34220,107365,50122,33689
22109:98247,74306,77857,92317,113132,74330,98644,66206,17330,79657
22111:32938,88057,16650,63509,25466,53309,104309,33237,102881,6894
22116:7728,94204,118298,109320,67673,118638,99621,92636,39162,77432
22124:56256,39932,63029,39910,17751,44063,13574,101189,116014,30050
22128:2974,109126,90174,90946,101498,38860,11029,23507,45733,111043
22158:37755,11714,98089,58249,8611,16084,47587,51027,2680,86198
22164:60018,55201,51250,72069,119783,56734,602,35706,107931,50704
22165:118228,109282,11741,15443,101760,24492,81991,93875,27894,43560
22173:82233,11043,75739,97193,65758,89829,93811,102363,110526,26798
22176:48611,39102,55907,118384,13411,90190,27216,108613,21031,80520
22184:81901,37970,96401,80808,39108,25587,115470,111315,86111,50279
22198:23518,72616,51595,88925,83846,12785,78169,4024,1639,80525
22201:50804,18767,36789,54845,107463,102390,30480,102324,31421,41435
22213:52828,70377,77838,16361,57044,46529,17366,58274,66901,2117
22222:107151,57364,94079,75971,12403,98690,85738,98356,14067,83838
22226:80931,20636,29692,10938,115128,95064,90401,53532,112024,72758
22236:9009,109430,10664,45487,41821,30050,23407,28072,51603,56942
22245:111054,83676,99544,44032,71455,34354,420,8018,113388,46160
22246:93405,40221,10439,45614,19586,87701,88262,107860,107162,110918
22251:40690,45089,88395,106617,70093,55513,120718,81002,112084,107790
22262:117756,110524,76859,108646,109946,35069,78823,77282,88591,89155
22263:75927,59255,51884,68796,86806,70636,120096,31304,31499,42117
22280:44193,88720,54196,31077,104379,111338,81228,84630,67760,6537
22286:61071,2480,43565,48966,68732,98144,88594,41830,98171,54161
22299:77518,28164,53139,14645,38898,111603,9970,67376,44370,57736
22304:66254,94045,56115,54518,90311,71787,36444,72525,40034,68911
22324:13086,31511,55680,14035,116538,47252,865,86821,10959,23375
22326:61479,19006,10175,94388,35385,103310,83350,31751,84868,74463
22337:24909,46275,106827,41695,98185,5133,69196,80938,97105,88789
22346:58053,101867,102965,41781,97404,80433,64069,35762,50322,104881
22354:65387,27449,67076,89971,45018,99202,8500,25554,48070,33669
22363:13587,76599,11759,116482,102078,84214,89762,28411,113881,64489
22366:55234,104692,111711,2131,27893,7498,1124,44521,116159,31574
22372:64575,25825,70110,94859,96023,40037,109165,105309,29597,98363
22373:109843,42423,67172,23807,70332,37365,82396,66935,5587,43974
22382:41456,103116,65102,57103,75251,47783,34464,67844,78151,52959
22388:3574,79102,1492,38773,26941,95624,114511,23083,104749,118430
22392:50645,30733,43881,84952,25938,46398,109035,37517,92052,91354
22399:46725,69527,102308,112743,45811,71626,23513,1801,43579,107979
22400:81544,16506,11509,88628,65930,7434,97959,9806,64406,120335
22401:7859,58972,104788,39956,62461,4146,64773,90091,20126,95448
22418:23890,21172,18516,51399,42053,107326,74808,47917,99280,112514
22426:96380,38128,118617,23805,111025,102709,87766,80387,47261,78662
22427:6615,102679,81684,12134,89371,65701,299,61120,29389,19164
22430:74048,8362,84742,51944,109670,8684,91838,63144,74339,83744
22431:12832,99933,82699,247,87970,26100,41265,102624,49780,116077
22436:68447,53247,49843,80299,25191,57877,95288,50493,17901,13553
22459:7893,97025,88886,63071,43507,31056,84258,99707,2184,89721
22464:7632,97118,92454,63447,120413,35945,114930,114399,58385,11608
22465:118112,91492,13206,62924,104782,101455,97888,86902,3893,119127
22469:80003,16961,22636,107127,73654,35614,62665,101016,17247,35252
22476:120608,98475,22419,92452,104819,51805,42797,31970,78807,59213
22477:117465,86466,33008,66991,69541,109586,109574,58170,89436,30543
22479:38209,119696,22607,42513,25727,82479,51446,66501,120434,40381
22483:22105,118828,109010,27805,45132,17537,61054,99236,42666,23162
22492:87729,28935,91745,78978,90277,61449,44381,230,61121,48757
22493:35175,4798,73136,87119,108159,48120,40927,87910,55158,16692
22497:69953,43931,64549,41524,105698,24902,80437,17249,66804,11978
22501:96067,93328,109006,14068,25397,96972,66854,115207,105703,38934
22515:14585,113585,55899,28972,101404,104881,7145,89894,7303,113500
22521:83663,24925,78895,35215,94761,86876,98340,9155,77027,40073
22523:104475,109930,81051,106714,81538,27447,51226,30081,38569,70664
22533:64278,110853,29589,67372,83770,117301,6892,97928,2938,88521
22538:98565,6507,110816,101618,57864,94500,95024,7842,62104,52509
22546:110925,44002,91250,115174,114046,93860,11662,77350,64169,97938
22568:36821,27440,29500,56044,99297,58542,26589,79087,9699,41737
22574:24794,50677,13099,62057,12481,74740,36477,51689,107922,80446
22575:18146,57842,98232,82254,84764,120325,26220,104793,52604,76807
22579:32233,46482,80484,31642,35420,79574,41198,23553,78468,7816
22580:88635,114205,65918,44728,107371,86224,93757,52613,3758,10425
22581:18556,40354,106685,32169,106139,108684,86748,55765,16121,88468
22583:53217,4551,52213,91808,15970,113808,42347,80018,87041,10520
22586:22645,118094,10880,53264,82807,42131,101957,52498,20004,81214
22592:37556,97386,16588,12978,118313,37454,11988,52221,20192,111716
22603:31281,89210,84731,24004,64438,81284,116223,5780,10634,20810
22624:109404,2189,112077,103428,72359,27847,63769,25073,57295,66441
22639:37132,10878,100557,70862,95431,54428,33350,40521,80811,59597
22675:65454,89783,74668,110953,72212,98170,89167,66437,12809,64816
22681:100865,98390,72968,116137,13236,95804,31877,11333,109643,103596
22682:57644,38344,72366,81933,79753,14254,59585,102030,105639,84259
22685:48130,7964,52111,112820,75948,117330,81460,105243,11162,21173
22691:74901,115614,46613,52230,57606,25169,77895,116700,116411,25716
22699:17670,66516,58446,36528,52020,68315,100450,27756,49252,104874
22703:120697,40300,18578,64435,139,79631,71563,97789,49475,70496
22706:98249,31625,7687,26442,21765,21940,79948,14430,39970,92464
22711:120088,29470,56564,109529,73342,105313,60672,32327,101186,1954
22741:5776,26901,14055,112583,100958,58222,100584,46168,5700,36405
22748:60495,72865,26515,30793,34078,68690,94230,18508,92060,17895
22755:4554,72305,34976,4147,12361,76551,30745,37635,82366,25882
22759:87812,104600,35606,25333,37031,42312,1709,4861,52770,8886
22794:105705,37455,64243,61383,65599,74455,16792,111703,63900,118089
22799:36307,61085,116793,72585,95442,69469,70158,28564,6521,13974
22800:48119,113182,9107,102387,32449,117917,48963,85086,18229,46629
22806:94473,30016,33363,67380,7094,51954,44290,78464,109794,94728
22807:118269,101074,47592,23967,13419,88774,54723,109361,2981,41524
22808:63538,11181,70734,27041,10582,112228,36227,90731,102647,48072
22823:20254,80270,51762,51955,92295,51018,64583,35869,835,111861
22824:36416,34157,65222,10887,73153,107362,108019,115734,79714,89376
22825:15775,20890,20961,19349,104671,16891,88992,61378,26467,87476
22835:97973,1857,112214,29549,69137,104728,68258,81440,92666,97443
22844:54099,74445,21752,50662,24432,94480,93389,27084,12315,59700
22850:23468,2938,44093,85121,83894,116489,45646,6147,1818,60707
22851:105072,119005,98673,70310,22272,14404,63908,13077,15234,114719
22862:74416,84939,17915,71971,80841,114481,55088,1665,27446,73165
22863:86240,72505,93914,53159,45578,67912,66780,9932,56986,51954
22867:60559,67031,34718,32735,24140,60274,10187,84819,29279,17364
22872:81206,18122,7329,53659,101774,15943,74618,107235,30376,22227
22873:117244,111108,34737,119012,105409,69622,100134,113576,112790,85894
22887:88098,45871,107859,18993,50914,26559,37650,75498,71464,118098
22888:116815,74647,67701,71098,13540,95714,103016,30954,11616,30700
22893:51227,60296,33108,120721,28165,95736,4946,104287,56048,57208
22901:53098,57339,66485,88491,55461,30411,110168,1303,60299,29989
22903:110358,6186,82452,112607,81189,56447,21155,33381,65037,99526
22906:72976,53828,90733,70533,2654,49826,40047,102746,34914,79517
22936:100203,60410,2476,377,30942,106335,6015,9933,103698,76363
22949:22111,95990,80537,90508,50633,70386,108112,25553,44889,79195
22979:112868,101737,65374,18842,84506,76164,103131,45350,103811,68911
22983:71953,42502,63544,8385,98433,97390,37066,25674,8698,69372
22986:97880,104146,32351,99672,65503,99412,100590,41481,12502,31172
23000:94486,113531,17537,46806,65238,107784,24869,37716,8353,32718
23040:58593,110225,9690,72693,73779,20380,26350,59463,33687,66652
23044:48908,119444,37097,111030,19840,3011,59244,47897,51478,81155
23055:118404,48568,101084,39412,29330,39212,76105,88714,29638,20528
23057:26190,61045,69340,113652,30041,93127,7584,85363,59660,91141
23073:112475,92904,26382,85009,71498,29612,100675,78150,94508,31550
23099:111644,18026,81110,71825,93403,72808,56626,81160,116439,62226
23110:53500,75792,72351,100031,88357,63529,96640,81575,41857,30885
23111:110755,42379,34923,97225,59720,33027,65383,86267,10783,114679
23112:88544,34643,36080,50311,95009,91225,16131,840,32001,5123
23113:101192,20249,100207,40340,5638,72864,111238,103195,16751,51821
23114:27468,18796,80471,36920,28651,111351,61443,108862,108098,53790
23127:6932,60604,16213,92238,43983,73200,3681,92475,43123,81541
23133:13411,29708,15111,15567,6932,88919,16671,102560,5124,84958
23183:7716,115005,76308,120606,67112,88611,63151,43681,80266,34862
23208:27049,48349,103780,47448,30828,107983,87644,71437,97219,72714
23221:16866,120161,38386,37141,107142,43215,37918,81409,11815,100925
23229:1843,15181,67331,89921,100680,2411,32822,17046,11149,8191
23234:94825,48288,54259,43755,105835,18432,52027,7567,118865,119591
23244:118536,116088,20745,90442,55876,113882,96474,2567,104722,8797
23252:105058,42604,105155,64662,37222,52063,40916,1221,31647,74023
23254:90733,71898,54016,65477,98275,73494,35653,113012,35275,73785
23255:30131,92558,92666,5726,88462,100045,75309,4083,76790,73341
23277:45321,11049,115715,3440,18227,109495,76837,21259,77870,40125
23311:40746,42714,50077,118400,87549,17953,115025,105672,17983,74862
23323:101366,50696,38042,103439,41908,6769,12392,4184,77215,2887
23335:107425,69794,46378,6409,37291,8206,90725,76943,113680,66141
23340:113067,70256,13415,100141,81586,22236,2008,28883,75958,67729
23367:44595,64773,91538,66802,83191,30269,8768,108536,108330,99889
23382:44396,23055,97499,7209,82778,43651,118337,14326,916,23418
23399:46743,73830,109106,110399,82110,82227,80878,76006,11742,99309
23408:98204,103925,12682,59680,65297,6890,61861,1676,77471,72869
23423:53077,42292,8144,6648,47666,13234,47772,66699,15812,29185
23433:12605,36795,29440,33894,49140,47400,32505,38782,3574,36071
23448:89028,120579,18684,53764,115044,24780,25841,66313,83888,38508
23452:92628,36797,7879,30545,27760,57362,48048,119635,86402,68505
23458:92516,56033,82708,9290,114901,46343,23034,35804,59808,107060
23464:30052,78041,85437,35924,102617,78200,108516,60088,24818,37212
23465:71222,98229,25778,81972,63840,1697,25872,10684,44409,103390
23498:14202,16581,6945,97010,71288,67488,66513,62105,34281,64074
23508:100383,86497,38427,96309,1635,95758,68160,6109,101168,9618
23514:52216,71331,5323,93497,91499,16784,24369,38221,74748,96794
23542:47598,20429,48651,97114,26754,30740,9409,116594,31084,114810
23544:93921,38324,75293,76380,47249,44954,37054,94014,1008,73799
23548:3315,118905,60815,2166,106325,66733,64876,48736,101757,63267
23549:8499,66007,100980,23209,111848,23374,107614,45997,60402,98686
23569:95103,45109,83235,120231,72342,63401,39447,40737,111462,63850
23587:45892,70494,36986,24307,45638,114591,63167,9269,11144,68917
23595:27327,41076,106644,87426,56014,43287,53276,1966,82246,37958
23606:21246,33724,18190,114897,15457,66935,9731,66968,65993,110942
23631:59952,2377,14331,39251,113732,110426,105497,31269,99433,87164
23637:85247,64516,72649,23094,98071,19249,2005,64018,100772,89165
23653:23372,6853,9887,58335,18565,28860,79981,44049,96253,32182
23670:86811,50789,56683,82280,4746,25111,78062,53738,33252,79772
23678:3013,27970,87760,41675,100179,20555,93572,46352,101721,38697
23686:89188,13514,7752,44470,65452,43660,20501,27866,8316,92317
23692:78368,110390,22607,110019,18306,88,119961,106156,106606,71898
23699:10054,92340,117812,60285,28454,23701,113601,93645,77533,74737
23711:17564,64526,78451,103742,106788,41051,12795,2553,99397,27617
23714:115630,49474,79059,36928,46014,37581,42206,52784,65657,104067
23735:2612,101000,66739,53946,8045,41455,107945,35319,87710,54792
23751:74750,60782,106413,41773,44013,70224,101614,84073,74505,106878
23779:102836,79722,96107,69095,58382,107346,98543,39343,37476,82580
23785:18012,79967,118624,80393,36120,74522,77685,47763,17159,60358
23827:101219,16391,27832,106167,58976,99922,30444,53694,14323,96593
23828:40881,37113,55186,78970,84104,8069,60368,75201,62420,60773
23847:82031,38484,114615,61963,15097,75152,58316,106613,81778,59330
23865:40901,92551,21622,104626,51877,55977,113701,77382,106146,119134
23872:45926,943,87253,82425,64701,108376,26236,56277,41887,62370
23895:68226,96288,25410,49546,103036,20794,26546,95497,97265,94732
23907:72437,27199,14077,83424,63165,97820,74671,87891,114724,114925
23919:67789,2738,40036,89627,99092,66360,32924,30053,35326,104790
23923:10355,95128,94734,103597,50136,75598,58023,78034,8406,3897
23934:104646,63145,3628,64280,46449,33395,53008,63357,101509,13950
23943:29901,28252,90744,44160,1660,101410,110568,9468,94549,86379
23959:84979,108615,85716,27186,79122,100560,39635,11400,77495,27496
23960:94125,20713,108970,44216,13866,77894,72915,46584,61436,6796
23961:36411,48546,69684,23475,90639,13296,19655,60181,10955,42995
23962:9168,40225,43673,60558,102997,110314,77222,7386,12313,65208
23963:96251,6065,34694,47355,21354,59808,92466,47839,104446,5664
23979:42612,24632,39298,19652,119555,116566,92684,19809,83582,97132
23997:55250,84862,22572,51128,107609,95276,106954,39910,110068,72897
24018:71904,113151,114085,12964,94945,102005,34316,9088,9008,120508
24019:13218,2835,46730,66417,74787,14755,5935,76771,118857,64665
24056:94093,85909,108308,96758,79099,26407,103326,85261,25449,55634
24060:49984,119933,104490,71638,81899,79388,55006,113700,83569,52026
24061:74617,101902,23298,2261,61994,12368,44711,31604,108560,71977
24075:22355,62127,10099,42128,76102,94397,82276,64494,7776,82202
24083:9683,91883,24380,34058,5284,9868,81494,89952,25762,95080
24100:95636,100565,46462,109121,83465,87070,76431,69451,5726,117950
24129:51867,96968,28581,13894,96899,47892,57581,4477,92046,33635
24144:112356,61849,61197,56064,96994,117882,12193,113235,19498,46673
24146:99915,87763,116432,32415,62631,63218,44468,63890,110146,19088
24155:49062,31047,116248,51596,93117,29657,49193,58103,39554,63147
24157:83481,92080,82934,50205,66440,15972,67306,79696,61718,82684
24158:34223,52238,118595,91802,67832,73775,32522,63313,42388,7621
24162:49601,94792,47999,92251,104227,105883,49820,49196,89094,6970
24175:14625,4348,31304,55736,68843,52531,7002,74501,102074,94313
24179:101126,116922,50902,38048,94428,116486,33659,5882,34012,62216
24184:110353,19923,32212,114427,74447,27224,37079,103518,31065,120261
24185:58676,62044,113699,113558,74339,60128,32050,115323,94854,53131
24199:61495,111621,59787,52779,59954,39117,30070,55207,77222,49414
24206:2661,62605,111585,63886,70641,30605,101748,79746,85648,59741
24210:27846,33582,12964,92573,93047,84850,50689,50173,20795,63560
24219:60236,24849,6160,34216,18856,26620,41792,23088,115229,21965
24236:84188,19708,90784,44338,105185,116602,26783,101885,51627,6992
24248:100723,154,109083,38966,29632,6044,92089,38662,59378,52391
24262:120811,99008,38781,36293,115839,4253,115030,63590,54844,2435
24265:73040,52963,72174,44892,57623,2329,33593,63107,91057,97821
24269:105306,92073,23235,23941,40216,40653,54275,116395,7063,5054
24273:64942,44881,105729,87535,35562,25897,56527,65672,36500,68264
24286:105600,55215,38126,31087,91507,116636,61089,25591,100501,32916
24309:57038,71018,110370,91380,96254,115666,102844,61969,60625,69549
24317:86180,73983,7678,74174,4209,19692,90349,7141,60071,117886
24331:70281,111291,75390,103421,960,72018,67149,90655,70085,1330
24339:74425,33507,81852,101930,43409,97567,84704,116624,22886,90214
24349:42226,24541,5971,44488,9965,28665,100986,44236,75893,113602
24397:21838,14262,74583,75632,99317,114130,63402,53041,60194,48970
24409:79105,82494,61199,116354,38104,73412,106292,19467,42747,19829
24413:32942,95975,120600,67462,37945,93372,84627,112593,69471,114574
24418:111058,48606,20450,65691,75343,11265,46502,29653,5591,19005
24421:8526,72868,25281,62591,68101,32041,68703,101657,90069,109346
24440:46526,41791,53168,118818,58411,82012,94449,28529,37393,28258
24468:15413,74111,111501,15501,117358,52892,22271,42711,82617,24127
24473:97255,19079,62938,72236,15381,37966,105203,21992,59437,6470
24489:32841,59256,96712,100199,34537,120513,62914,99469,9733,84432
24536:79050,2084,32962,62629,43829,7560,105677,120805,107763,18162
24558:66781,54816,107847,34800,60589,62817,85472,26757,107832,34060
24580:25316,39508,10105,96633,78365,7285,90111,76038,91921,116055
24581:110502,101489,14452,55117,78988,10124,41918,110433,43931,8953
24591:76757,95206,4471,4713,3990,7111,19558,24844,91174,83436
24617:100972,18569,46883,101512,72933,14529,42257,25551,116259,28212
24618:82145,116547,116979,31910,43420,90599,93088,53320,112004,10039
24623:1026,3870,4705,9987,15036,58547,98121,67146,46852,63424
24631:118733,29179,20782,22564,40362,58347,112397,63142,68858,21231
24639:35376,38185,96009,51069,105090,89788,99847,85767,35376,18956
24642:2837,74361,32722,50206,56277,86291,46629,11993,98377,90939
24643:75255,49350,34534,60312,78779,41224,2562,24733,38115,413
24647:112446,103504,35601,59518,92609,29199,49980,41990,30574,73538
24649:3254,25744,5446,16019,97714,18510,115885,114446,105414,60444
24664:14148,99301,21379,7666,102596,38368,105308,21830,75189,29116
24668:67080,38041,18337,23157,67528,93620,9364,120695,5940,104813
24669:58770,94867,70843,100586,98990,30594,104778,116106,62287,28922
24673:27451,54775,97476,2897,107557,42636,53930,72135,89088,15260
24695:15349,87523,90217,57315,48745,45775,19622,51317,43387,29823
24702:60837,99869,21475,22322,15929,103208,50457,38252,65784,82439
24715:92086,37764,36783,99155,54506,74669,113330,105870,26992,692
24725:46341,85987,74488,7228,89356,107898,69203,72050,22046,49989
24727:78268,78566,66815,80437,114173,49272,100231,17204,30981,106152
24731:17235,54757,119105,80423,87927,81509,54373,117737,95532,100350
24748:40258,92040,11301,79350,19922,42574,76590,40341,95782,89193
24750:69134,38886,9825,40076,116129,57501,100428,105176,29809,74493
24775:8604,65622,108163,77332,40928,55332,98843,21014,97107,120083
24777:94790,32767,93121,56914,39458,66937,59557,105339,89653,34370
24786:39359,87162,24559,48408,106236,68115,34098,32504,94824,60307
24793:108361,81508,107651,110408,11455,83035,48078,10426,112923,88677
24804:19286,103781,75439,49252,65011,40210,51645,86569,66246,71419
24805:15073,64446,114946,110152,63772,42410,33288,120556,55746,17948
